Employee_ID,Age,Gender,Education_Level,Industry,Job_Role,Years_Experience,AI_Adoption_Level,Automation_Risk,Upskilling_Required,Salary_Before_AI,Salary_After_AI,Job_Status,Work_Hours_Per_Week,Remote_Work,Job_Satisfaction,Productivity_Change_%
E1244,35,Other,High School,Manufacturing,Quality Inspector,11,High,Low,Yes,87450,86669,Unchanged,43,No,7,23.86
E1245,41,Other,High School,Retail,Store Manager,18,Low,Low,No,41173,41652,Unchanged,53,No,3,17.75
E1246,53,Female,Bachelor,Education,Professor,29,Medium,High,No,98916,114537,Unchanged,47,No,5,7.5
E1247,33,Male,Master,Healthcare,Doctor,9,High,Medium,Yes,30148,37680,Modified,47,Yes,6,-14.19
E1248,39,Male,PhD,Education,Administrator,14,Medium,Medium,Yes,61075,64155,Modified,46,No,7,-5.98
E1249,50,Female,PhD,Manufacturing,Quality Inspector,25,Medium,Medium,Yes,81529,85067,Modified,36,Yes,3,8.28
E1250,46,Other,High School,Finance,Auditor,24,Low,High,Yes,59381,61801,Unchanged,52,Yes,8,13.59
E1251,22,Male,High School,Retail,Cashier,0,High,Medium,No,102943,132553,Modified,43,No,7,12.51
E1252,36,Other,High School,Finance,Accountant,13,High,Medium,Yes,91358,80514,Modified,48,No,3,11.1
E1253,40,Other,Master,Healthcare,Technician,14,High,High,Yes,112806,119931,Replaced,54,Yes,4,25.62
E1254,45,Male,Bachelor,Education,Professor,22,Low,Low,No,112215,120983,Unchanged,45,No,7,26.9
E1255,38,Other,PhD,Retail,Store Manager,13,High,Low,Yes,75382,101566,Unchanged,48,Yes,7,36.76
E1256,32,Other,Master,Marketing,Digital Marketer,7,Medium,High,Yes,30364,36145,Unchanged,43,No,4,-4.69
E1257,25,Other,Bachelor,Healthcare,Doctor,3,Low,Medium,No,72029,72135,Modified,35,Yes,7,13.7
E1258,31,Other,High School,Manufacturing,Quality Inspector,9,Medium,High,No,49642,49719,Unchanged,37,Yes,8,8.41
E1259,35,Female,Master,Manufacturing,Machine Operator,12,High,High,Yes,109064,115654,Modified,50,Yes,9,29.17
E1260,57,Female,High School,Retail,Store Manager,34,Low,Medium,No,58439,58011,Modified,41,No,9,-17.18
E1261,36,Female,Master,Manufacturing,Quality Inspector,13,Low,Low,Yes,52391,52305,Unchanged,45,No,4,6.41
E1262,43,Male,High School,Education,Administrator,19,High,Low,Yes,92537,95957,Unchanged,49,Yes,4,-4.76
E1263,42,Male,PhD,Marketing,SEO Specialist,16,Medium,Medium,Yes,54714,54590,Modified,40,Yes,7,29.02
E1264,43,Female,PhD,Healthcare,Doctor,17,High,High,No,69770,71984,Modified,49,No,4,9.09
E1265,26,Male,Bachelor,Manufacturing,Machine Operator,3,Low,High,Yes,108627,105204,Unchanged,44,No,4,-11.15
E1266,38,Other,PhD,Education,Professor,12,High,Medium,Yes,85355,107390,Modified,35,Yes,8,39.56
E1267,46,Female,High School,Manufacturing,Supervisor,23,Medium,High,Yes,71420,67288,Unchanged,43,Yes,8,17.35
E1268,29,Other,PhD,Retail,Cashier,7,Medium,Low,No,99687,114913,Unchanged,40,Yes,3,23.34
E1269,22,Female,PhD,Finance,Investment Analyst,0,Medium,High,Yes,95792,90831,Unchanged,51,Yes,5,38.7
E1270,50,Male,Master,Marketing,SEO Specialist,27,Medium,High,Yes,84273,96112,Unchanged,48,No,6,17.83
E1271,38,Female,Master,Manufacturing,Quality Inspector,16,High,Low,No,117483,158394,Unchanged,52,Yes,6,29.98
E1272,38,Male,Master,Marketing,SEO Specialist,15,High,Medium,No,62813,66902,Modified,45,Yes,9,26.24
E1273,41,Other,High School,Healthcare,Doctor,15,High,High,No,33775,27816,Modified,35,No,3,19.29
E1274,43,Male,Bachelor,Finance,Auditor,18,High,Medium,No,85184,99206,Modified,49,Yes,8,4.16
E1275,48,Male,PhD,Finance,Investment Analyst,25,Medium,High,No,32108,36007,Unchanged,48,Yes,9,-8.65
E1276,53,Male,Master,Retail,Cashier,31,Medium,Medium,No,99868,91566,Modified,44,No,9,-15.16
E1277,25,Female,PhD,Marketing,Content Creator,1,High,Low,No,102499,122234,Unchanged,50,Yes,6,12.02
E1278,57,Female,Bachelor,Education,Teacher,35,High,Low,No,42780,37514,Unchanged,40,No,8,-12.62
E1279,48,Female,Bachelor,Finance,Accountant,22,Medium,Medium,No,61533,56158,Modified,50,Yes,7,9.78
E1280,47,Male,Bachelor,Education,Administrator,25,High,High,Yes,99778,138786,Modified,35,No,6,36.75
E1281,57,Other,PhD,Marketing,Digital Marketer,33,High,High,Yes,38080,47181,Modified,43,No,7,-10.75
E1282,32,Male,Bachelor,IT,DevOps Engineer,6,Low,Medium,No,108287,117506,Modified,46,No,5,20.45
E1283,34,Female,Bachelor,Education,Teacher,12,High,High,Yes,45831,51165,Modified,53,Yes,9,4.17
E1284,30,Other,High School,Retail,Store Manager,6,Medium,High,Yes,89372,93889,Unchanged,36,No,4,26.68
E1285,32,Male,Bachelor,Marketing,SEO Specialist,10,High,High,Yes,39677,54973,Modified,41,No,9,-2.82
E1286,35,Female,High School,IT,DevOps Engineer,10,Low,Low,No,56548,54243,Unchanged,40,Yes,5,-10.25
E1287,30,Female,Bachelor,Manufacturing,Quality Inspector,7,High,Low,Yes,61568,74766,Unchanged,39,Yes,5,14.34
E1288,57,Male,Master,Education,Administrator,33,High,Low,No,34311,31066,Unchanged,38,Yes,9,15.83
E1289,33,Male,High School,Retail,Store Manager,11,Low,Low,Yes,32580,32440,Unchanged,45,No,6,21.27
E1290,24,Male,PhD,Healthcare,Technician,0,Low,Low,No,44635,43181,Unchanged,49,Yes,7,16.98
E1291,25,Male,High School,IT,Data Analyst,2,Medium,High,No,44260,41805,Unchanged,49,Yes,3,13.26
E1292,24,Female,High School,IT,Data Analyst,1,Medium,High,Yes,62430,72815,Unchanged,35,No,5,22.18
E1293,52,Male,PhD,Education,Administrator,28,Medium,Low,Yes,57115,65847,Unchanged,53,Yes,7,11.23
E1294,46,Male,High School,Manufacturing,Quality Inspector,24,Low,High,Yes,108947,105581,Unchanged,38,Yes,3,18.36
E1295,35,Male,High School,Healthcare,Technician,12,Medium,Low,Yes,80906,96010,Unchanged,43,No,9,26.33
E1296,25,Other,Bachelor,Marketing,Digital Marketer,0,High,Medium,No,102932,89526,Modified,43,No,4,12.18
E1297,56,Male,High School,Education,Administrator,32,Low,Low,No,44318,44034,Unchanged,54,Yes,7,39.02
E1298,40,Other,High School,Marketing,Content Creator,18,Medium,Low,No,32837,33171,Unchanged,48,Yes,6,34.83
E1299,37,Male,Master,IT,Data Analyst,15,High,Low,No,116348,153705,Unchanged,53,Yes,8,30.07
E1300,54,Male,Bachelor,Retail,Sales Associate,32,Low,High,No,41036,41053,Unchanged,50,Yes,8,-1.49
E1301,54,Female,Master,Finance,Accountant,28,Medium,Low,Yes,93027,102350,Unchanged,47,Yes,5,-19.23
E1302,55,Other,Master,IT,Software Engineer,33,High,Medium,No,82635,70127,Modified,47,Yes,3,22.99
E1303,55,Other,PhD,Manufacturing,Supervisor,33,Low,Low,No,69159,75674,Unchanged,41,No,9,15.96
E1304,43,Male,Master,Healthcare,Technician,17,High,Low,Yes,36806,42021,Unchanged,41,Yes,3,31.67
E1305,26,Male,Bachelor,Education,Teacher,4,Low,High,No,118027,128991,Unchanged,38,No,4,4.29
E1306,26,Male,Master,Marketing,Digital Marketer,4,High,High,No,37973,43064,Modified,38,Yes,9,36.78
E1307,47,Female,Bachelor,IT,Data Analyst,25,Low,Low,Yes,118263,127196,Unchanged,52,No,8,39.73
E1308,52,Female,Bachelor,Healthcare,Nurse,27,Medium,Low,Yes,86361,83922,Unchanged,37,No,6,27.22
E1309,47,Female,Master,IT,Data Analyst,25,Medium,High,Yes,85401,91217,Unchanged,48,Yes,7,23.72
E1310,24,Other,Bachelor,Education,Professor,1,Medium,Low,No,106256,104365,Unchanged,36,Yes,9,30.76
E1311,42,Other,Master,Retail,Cashier,18,High,Low,No,45150,40146,Unchanged,41,Yes,6,7.37
E1312,29,Other,Master,Marketing,Content Creator,6,High,High,Yes,106772,110638,Replaced,36,No,5,-8.49
E1313,41,Other,Bachelor,Education,Teacher,18,Medium,Medium,Yes,118553,140888,Modified,40,Yes,6,7.54
E1314,51,Other,Bachelor,Healthcare,Nurse,26,Low,Low,No,108210,104508,Unchanged,38,No,3,14.36
E1315,52,Female,High School,Marketing,Digital Marketer,26,High,Medium,Yes,89884,108344,Modified,38,No,8,12.55
E1316,47,Other,Master,Healthcare,Nurse,23,High,Low,Yes,91407,92298,Unchanged,46,No,5,-2.44
E1317,45,Other,PhD,Finance,Auditor,23,Low,Low,Yes,65157,62818,Unchanged,48,Yes,3,37.08
E1318,31,Female,High School,Retail,Store Manager,6,Low,High,Yes,102154,111335,Unchanged,54,Yes,3,9.29
E1319,40,Female,PhD,Healthcare,Technician,14,Medium,Medium,Yes,68165,61374,Modified,51,Yes,6,-12.79
E1320,29,Male,High School,IT,Data Analyst,6,Low,High,No,76716,78885,Unchanged,40,No,3,-15.55
E1321,26,Female,Master,Healthcare,Technician,2,High,Medium,No,86911,116187,Modified,53,No,8,-12.95
E1322,29,Female,Bachelor,Marketing,SEO Specialist,5,High,Medium,Yes,102728,127476,Modified,53,Yes,4,-1.73
E1323,52,Male,Master,Manufacturing,Machine Operator,30,Medium,High,Yes,85918,85578,Unchanged,50,Yes,9,20.22
E1324,37,Other,Master,IT,DevOps Engineer,15,High,Medium,Yes,42109,41599,Modified,40,No,8,-9.27
E1325,37,Other,High School,Finance,Investment Analyst,12,Medium,Low,No,73151,66946,Unchanged,47,Yes,7,35.58
E1326,33,Female,Bachelor,Education,Teacher,11,High,High,No,72722,73330,Modified,46,Yes,3,20.86
E1327,39,Female,Master,Retail,Cashier,16,Medium,Medium,Yes,41292,46461,Modified,51,Yes,4,9.32
E1328,24,Female,Bachelor,Manufacturing,Machine Operator,0,High,Medium,Yes,52257,61349,Modified,44,Yes,3,-16.62
E1329,34,Male,High School,Retail,Sales Associate,12,Low,High,Yes,52113,52288,Unchanged,51,Yes,9,-7.23
E1330,57,Male,Bachelor,Education,Administrator,35,Medium,Low,Yes,70136,77544,Unchanged,52,Yes,7,26.74
E1331,43,Other,PhD,Healthcare,Nurse,19,High,Low,No,31868,41018,Unchanged,46,No,6,28.48
E1332,34,Female,High School,IT,Software Engineer,8,High,Medium,Yes,52394,68634,Modified,39,Yes,7,23.57
E1333,38,Female,Master,Marketing,SEO Specialist,16,Medium,Medium,Yes,107061,105265,Modified,36,Yes,4,18.57
E1334,37,Male,Bachelor,IT,Data Analyst,11,High,Low,Yes,109054,137291,Unchanged,49,No,8,-9.52
E1335,29,Female,PhD,Healthcare,Doctor,5,High,Low,No,30209,33549,Unchanged,35,No,7,14.67
E1336,26,Male,Master,Manufacturing,Quality Inspector,0,Medium,High,Yes,35607,42061,Unchanged,37,Yes,9,11.79
E1337,24,Female,Master,Healthcare,Nurse,0,Low,Medium,No,55117,58711,Modified,51,No,6,24.83
E1338,59,Other,Bachelor,Healthcare,Nurse,37,Low,High,No,39628,38076,Unchanged,53,No,5,32.87
E1339,57,Female,High School,Finance,Accountant,33,High,High,No,116158,101766,Replaced,47,No,4,7.72
E1340,37,Male,Bachelor,Manufacturing,Quality Inspector,12,Medium,Low,Yes,34576,33994,Unchanged,39,Yes,8,39.8
E1341,48,Other,PhD,IT,Data Analyst,23,Medium,High,No,74518,67760,Unchanged,38,No,8,13.25
E1342,40,Female,High School,Manufacturing,Quality Inspector,18,Medium,High,Yes,72036,71892,Unchanged,48,Yes,8,6.23
E1343,31,Female,High School,Finance,Auditor,5,Medium,Medium,Yes,107078,103541,Modified,47,No,7,35.34
E1344,34,Other,Bachelor,Finance,Auditor,10,Medium,High,No,80481,82268,Unchanged,50,No,7,-9.36
E1345,23,Other,PhD,Retail,Sales Associate,0,High,Low,Yes,98304,133713,Unchanged,42,No,8,12.54
E1346,25,Other,Bachelor,Finance,Auditor,1,High,Low,Yes,31160,40074,Unchanged,40,No,7,-14.75
E1347,42,Female,Master,Finance,Auditor,19,Medium,Low,No,43882,49064,Unchanged,50,No,6,14.79
E1348,58,Male,PhD,Education,Teacher,35,Medium,High,Yes,75278,74553,Unchanged,43,Yes,4,7.8
E1349,46,Male,Master,Manufacturing,Quality Inspector,21,High,High,Yes,31212,30637,Modified,46,Yes,3,19.74
E1350,57,Male,High School,Manufacturing,Machine Operator,35,Medium,Low,Yes,55854,57395,Unchanged,48,Yes,8,-5.17
E1351,46,Female,High School,Marketing,Content Creator,20,Low,Low,No,67905,73593,Unchanged,49,Yes,7,-8.21
E1352,28,Male,Bachelor,Marketing,Digital Marketer,6,Medium,Medium,Yes,38625,38036,Modified,47,No,9,2.68
E1353,44,Male,Bachelor,Manufacturing,Machine Operator,18,Low,Low,Yes,59717,58961,Unchanged,37,No,9,-0.53
E1354,31,Female,Bachelor,Marketing,Content Creator,7,Medium,High,No,51604,58879,Unchanged,47,No,4,33.84
E1355,23,Female,Master,Manufacturing,Machine Operator,0,Low,Low,Yes,71787,71286,Unchanged,53,Yes,8,-2.38
E1356,43,Male,Bachelor,Manufacturing,Machine Operator,17,High,High,Yes,61996,74850,Replaced,35,Yes,6,3.52
E1357,24,Female,Master,Education,Professor,0,Medium,Medium,No,113251,108836,Modified,40,Yes,9,-11.19
E1358,44,Male,High School,Manufacturing,Supervisor,22,Low,Low,Yes,68031,72799,Unchanged,44,No,7,7.23
E1359,33,Female,Master,Marketing,Digital Marketer,7,Medium,High,No,117710,131345,Unchanged,46,Yes,5,31.27
E1360,56,Female,PhD,Manufacturing,Supervisor,33,Medium,High,Yes,58024,59449,Unchanged,52,No,3,16.91
E1361,46,Female,High School,Healthcare,Nurse,20,Medium,Medium,No,59754,58322,Modified,45,Yes,5,36.43
E1362,53,Male,Master,Manufacturing,Quality Inspector,30,Low,High,Yes,85184,87837,Unchanged,37,No,8,22.92
E1363,33,Male,Master,Manufacturing,Machine Operator,9,Medium,High,Yes,97850,97926,Unchanged,50,No,6,13.64
E1364,52,Other,PhD,Marketing,Digital Marketer,27,High,Low,Yes,47573,53135,Unchanged,37,No,7,19.71
E1365,43,Other,Master,Finance,Investment Analyst,21,High,High,No,91821,121337,Replaced,47,Yes,5,14.1
E1366,23,Female,Bachelor,Marketing,SEO Specialist,0,Low,High,Yes,66735,65685,Unchanged,52,Yes,9,31.99
E1367,57,Other,PhD,Retail,Cashier,35,High,Medium,No,61017,74367,Modified,42,No,5,27.42
E1368,58,Male,Bachelor,Marketing,Content Creator,35,Medium,Medium,Yes,63001,64459,Modified,43,Yes,5,-6.12
E1369,52,Other,PhD,Marketing,SEO Specialist,29,Low,High,No,94892,98329,Unchanged,46,Yes,4,4.14
E1370,39,Other,High School,Healthcare,Technician,14,Medium,High,No,44961,51784,Unchanged,43,No,5,-18.08
E1371,38,Other,PhD,Healthcare,Doctor,15,High,High,No,108798,122523,Replaced,54,No,8,19.23
E1372,25,Other,High School,Education,Teacher,3,High,Low,Yes,49333,41066,Unchanged,51,No,6,7.43
E1373,56,Female,Master,Healthcare,Technician,30,High,Low,Yes,99109,122808,Unchanged,52,No,9,3.03
E1374,58,Other,Bachelor,Healthcare,Doctor,36,High,Medium,Yes,59430,50225,Modified,37,No,6,22.47
E1375,59,Male,Bachelor,Healthcare,Technician,37,Low,Medium,Yes,31995,31631,Modified,44,Yes,3,33.1
E1376,40,Other,PhD,Manufacturing,Quality Inspector,14,High,Low,No,60846,50288,Unchanged,50,No,3,39.53
E1377,44,Male,Bachelor,IT,Data Analyst,19,High,High,No,78591,104399,Replaced,37,Yes,9,4.77
E1378,22,Male,Bachelor,Manufacturing,Machine Operator,0,Medium,High,Yes,116576,113479,Unchanged,47,Yes,5,20.83
E1379,50,Male,PhD,Healthcare,Technician,25,High,Medium,Yes,93333,110945,Modified,54,Yes,9,22.72
E1380,38,Other,Master,IT,DevOps Engineer,13,High,Medium,Yes,76146,99904,Modified,49,Yes,3,31.81
E1381,41,Other,PhD,Manufacturing,Machine Operator,16,Low,Medium,No,64262,66800,Modified,40,No,3,0.23
E1382,40,Female,High School,Manufacturing,Machine Operator,14,High,Low,No,107518,116680,Unchanged,44,No,8,1.81
E1383,38,Other,Master,Retail,Store Manager,16,High,High,Yes,53212,62522,Modified,53,No,7,23.73
E1384,23,Male,Bachelor,Finance,Investment Analyst,0,Medium,High,No,79810,73343,Unchanged,40,Yes,5,16.18
E1385,59,Male,PhD,Education,Professor,36,Medium,Low,Yes,99726,114632,Unchanged,41,Yes,6,-10.98
E1386,50,Other,PhD,IT,Data Analyst,25,Low,Low,No,39638,40441,Unchanged,39,Yes,9,15.9
E1387,50,Female,Master,Healthcare,Nurse,24,Low,Medium,No,102089,111315,Modified,53,No,7,-5.96
E1388,51,Female,Bachelor,Finance,Auditor,27,Low,Low,Yes,47529,48833,Unchanged,43,No,7,-10.78
E1389,34,Male,High School,Education,Professor,8,Medium,High,No,65036,73239,Unchanged,54,Yes,4,6.83
E1390,34,Female,Bachelor,Manufacturing,Supervisor,8,Low,Low,No,93138,92639,Unchanged,43,No,8,19.59
E1391,43,Female,High School,Finance,Investment Analyst,17,Low,Medium,No,36922,36819,Modified,36,Yes,5,-12.99
E1392,37,Other,PhD,Finance,Investment Analyst,13,High,High,Yes,57843,56422,Modified,52,No,4,22.32
E1393,32,Other,Bachelor,Education,Teacher,6,Medium,Medium,No,83526,84287,Modified,47,No,4,25.39
E1394,45,Other,Master,Healthcare,Doctor,21,High,Medium,No,44925,48020,Modified,37,Yes,6,18.2
E1395,29,Female,High School,Manufacturing,Quality Inspector,6,Medium,High,Yes,73909,80214,Unchanged,44,No,4,7.38
E1396,44,Male,PhD,IT,Data Analyst,20,High,Medium,No,50895,65186,Modified,54,No,5,4.63
E1397,55,Female,High School,IT,DevOps Engineer,29,High,Medium,No,38252,48424,Modified,45,No,6,29.3
E1398,39,Other,Bachelor,Healthcare,Doctor,15,Low,Low,Yes,78888,76236,Unchanged,48,Yes,5,27.66
E1399,39,Female,Master,Manufacturing,Machine Operator,16,Low,Low,No,32970,36133,Unchanged,52,Yes,4,38.78
E1400,36,Female,Master,Manufacturing,Quality Inspector,12,Medium,High,No,101200,94138,Unchanged,37,No,3,22.45
E1401,29,Female,Bachelor,Healthcare,Technician,4,Medium,High,No,77994,80467,Unchanged,46,No,9,-13.23
E1402,34,Male,High School,Marketing,Digital Marketer,9,Medium,Low,No,68725,65629,Unchanged,41,Yes,9,18.57
E1403,25,Male,Bachelor,Manufacturing,Supervisor,0,Medium,Low,No,95149,96958,Unchanged,43,Yes,4,36.28
E1404,28,Female,High School,IT,Data Analyst,6,High,Medium,No,37507,42847,Modified,36,Yes,3,6.14
E1405,47,Male,Bachelor,Retail,Cashier,24,Low,Low,No,34414,36994,Unchanged,36,Yes,6,-5.0
E1406,36,Male,Master,IT,DevOps Engineer,13,High,Low,Yes,104510,141988,Unchanged,51,No,6,37.09
E1407,30,Male,PhD,Finance,Auditor,7,High,Medium,No,91731,122532,Modified,53,Yes,3,6.88
E1408,52,Other,Master,Retail,Sales Associate,29,High,Medium,Yes,48325,49463,Modified,40,Yes,4,-6.18
E1409,32,Other,Bachelor,IT,Data Analyst,6,High,High,Yes,31843,33292,Modified,35,No,6,24.89
E1410,47,Female,Master,Manufacturing,Machine Operator,24,Low,Low,No,103048,98628,Unchanged,41,No,4,28.07
E1411,57,Male,Bachelor,Retail,Sales Associate,34,High,Medium,No,75913,95820,Modified,50,No,8,9.98
E1412,38,Female,Master,Healthcare,Nurse,13,Medium,Medium,Yes,58690,65855,Modified,53,Yes,8,-1.23
E1413,46,Female,Bachelor,Finance,Auditor,23,Medium,Low,Yes,116612,109076,Unchanged,47,Yes,5,19.3
E1414,47,Other,PhD,Marketing,SEO Specialist,25,Low,High,Yes,92524,88346,Unchanged,46,Yes,4,11.21
E1415,59,Other,Master,IT,Data Analyst,33,Low,Low,No,100077,100681,Unchanged,39,Yes,5,20.89
E1416,25,Other,Bachelor,Manufacturing,Machine Operator,0,Medium,Low,Yes,79416,87936,Unchanged,50,No,4,4.25
E1417,31,Female,PhD,Manufacturing,Quality Inspector,9,Low,Low,Yes,37044,35315,Unchanged,49,No,3,-1.78
E1418,25,Other,Master,Marketing,SEO Specialist,1,High,Medium,No,62543,79870,Modified,44,No,4,-9.12
E1419,57,Other,Master,Finance,Accountant,33,High,Low,Yes,64157,81477,Unchanged,36,No,3,37.77
E1420,52,Other,High School,Marketing,Digital Marketer,30,Medium,Medium,No,94808,111998,Modified,53,No,8,-14.52
E1421,56,Male,Bachelor,Retail,Cashier,30,Medium,Low,Yes,30442,33054,Unchanged,42,No,5,19.05
E1422,27,Other,High School,Healthcare,Doctor,5,Low,High,Yes,96567,94607,Unchanged,49,Yes,9,-11.95
E1423,40,Female,High School,Healthcare,Technician,14,Medium,High,No,89252,89442,Unchanged,41,Yes,3,39.46
E1424,31,Male,Master,Marketing,Content Creator,6,Low,Low,Yes,118901,120000,Unchanged,51,No,8,0.1
E1425,37,Female,PhD,Marketing,Content Creator,11,High,Medium,No,36044,43735,Modified,40,No,5,14.02
E1426,56,Female,Master,Manufacturing,Quality Inspector,34,High,Medium,Yes,113108,116088,Modified,48,No,3,19.84
E1427,22,Male,PhD,Manufacturing,Supervisor,0,High,Low,Yes,31894,28532,Unchanged,50,Yes,7,-9.56
E1428,50,Other,Bachelor,Education,Administrator,25,Medium,High,Yes,57659,58456,Unchanged,50,No,5,10.39
E1429,33,Female,High School,Education,Professor,7,Medium,High,No,44633,52605,Unchanged,36,No,9,28.26
E1430,56,Female,PhD,Healthcare,Technician,34,Medium,Medium,No,103177,109924,Modified,49,Yes,8,1.57
E1431,27,Other,Bachelor,Retail,Cashier,2,Low,Low,Yes,86151,87682,Unchanged,39,No,8,27.82
E1432,25,Other,Bachelor,Manufacturing,Machine Operator,2,Medium,High,No,47634,53019,Unchanged,36,Yes,7,20.64
E1433,36,Other,Bachelor,Finance,Accountant,10,Medium,Medium,Yes,116914,112803,Modified,37,No,6,15.45
E1434,44,Other,Master,Healthcare,Technician,19,High,High,Yes,119595,147064,Modified,38,Yes,3,-7.75
E1435,47,Other,PhD,Manufacturing,Supervisor,25,Medium,Low,Yes,79063,74240,Unchanged,46,No,9,-0.34
E1436,40,Female,High School,Marketing,Content Creator,17,Medium,High,No,91606,99066,Unchanged,43,No,9,8.81
E1437,35,Other,Master,Finance,Investment Analyst,11,High,Low,Yes,50422,44384,Unchanged,38,No,4,33.14
E1438,40,Other,Master,Manufacturing,Machine Operator,18,Medium,Low,Yes,98232,106349,Unchanged,43,No,9,-9.24
E1439,37,Other,Bachelor,Retail,Cashier,13,Low,Medium,No,37910,40622,Modified,46,No,7,27.81
E1440,34,Female,Bachelor,Marketing,Content Creator,9,Medium,Low,Yes,101934,105414,Unchanged,38,Yes,6,6.22
E1441,45,Male,High School,IT,Software Engineer,19,Low,Low,Yes,30036,32009,Unchanged,37,No,7,30.49
E1442,23,Female,Master,Finance,Investment Analyst,0,Low,Low,No,66648,63518,Unchanged,49,Yes,7,8.76
E1443,33,Male,High School,Finance,Auditor,11,Low,Medium,Yes,47045,45953,Modified,53,Yes,5,0.26
E1444,44,Other,High School,Finance,Investment Analyst,21,Low,High,Yes,91009,95194,Unchanged,37,Yes,4,31.62
E1445,44,Other,Bachelor,Marketing,SEO Specialist,20,Low,Low,No,108424,115147,Unchanged,54,Yes,9,31.47
E1446,46,Female,High School,IT,DevOps Engineer,24,Medium,Low,Yes,58013,64597,Unchanged,50,No,6,-7.34
E1447,42,Other,Bachelor,Marketing,Digital Marketer,17,Low,High,No,88726,85766,Unchanged,39,No,8,-9.37
E1448,25,Male,Master,Education,Administrator,1,Low,Low,Yes,77632,79137,Unchanged,45,Yes,6,27.1
E1449,48,Other,Master,Manufacturing,Machine Operator,25,Low,Low,Yes,112336,119407,Unchanged,46,No,9,28.67
E1450,55,Other,PhD,Healthcare,Technician,30,Medium,Medium,No,96957,115251,Modified,44,Yes,3,30.05
E1451,33,Female,Master,Finance,Auditor,9,Low,High,No,65050,70502,Unchanged,50,No,6,8.23
E1452,37,Other,Bachelor,Manufacturing,Machine Operator,11,Medium,Low,No,32260,35846,Unchanged,43,No,6,19.05
E1453,38,Female,PhD,Retail,Cashier,14,High,High,No,117616,127688,Replaced,49,No,4,21.35
E1454,56,Male,High School,Retail,Sales Associate,33,Medium,Medium,No,75213,74320,Modified,37,Yes,9,-3.36
E1455,29,Female,Bachelor,Finance,Auditor,5,High,High,Yes,48961,48686,Modified,46,No,3,15.23
E1456,51,Male,Bachelor,Retail,Store Manager,26,Medium,Medium,No,115013,137171,Modified,46,No,5,-0.01
E1457,28,Male,High School,Healthcare,Technician,2,High,Medium,Yes,37045,51186,Modified,53,No,3,24.78
E1458,57,Male,Bachelor,Healthcare,Technician,33,Low,Low,Yes,56844,61320,Unchanged,44,No,9,37.41
E1459,47,Male,High School,Education,Administrator,21,Low,Low,No,70581,67091,Unchanged,46,Yes,8,-5.51
